"fecha";"region";"provincia";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-06-18";16;163;7;2;14
"2020-06-19";16;163;7;2;13
"2020-06-20";16;163;7;2;13
"2020-06-21";16;163;5;1;11
"2020-06-22";16;163;9;3;16
"2020-06-23";16;163;7;2;15
"2020-06-24";16;163;9;2;16
"2020-06-25";16;163;8;2;15
"2020-06-26";16;163;9;3;16
"2020-06-27";16;163;9;3;16
"2020-06-28";16;163;8;3;15
"2020-06-29";16;163;13;6;23
"2020-06-30";16;163;11;5;19
"2020-07-01";16;163;12;6;21
"2020-07-02";16;163;14;7;23
"2020-07-03";16;163;15;6;25
"2020-07-04";16;163;13;5;21
"2020-07-05";16;163;11;4;19
"2020-07-06";16;163;17;7;28
"2020-07-07";16;163;11;4;19
"2020-07-08";16;163;13;5;21
"2020-07-09";16;163;11;4;18
"2020-07-10";16;163;11;5;19
"2020-07-11";16;163;8;2;16
"2020-07-12";16;163;10;4;17
"2020-07-13";16;163;11;4;18
"2020-07-14";16;163;10;4;18
"2020-07-15";16;163;10;4;17
"2020-07-16";16;163;7;2;14
"2020-07-17";16;163;8;2;15
"2020-07-18";16;163;5;1;11
"2020-07-19";16;163;6;2;13
"2020-07-20";16;163;8;2;15
"2020-07-21";16;163;8;2;15
"2020-07-22";16;163;5;1;11
"2020-07-23";16;163;5;1;11
"2020-07-24";16;163;4;0;8
"2020-07-25";16;163;4;0;9
"2020-07-26";16;163;4;0;8
"2020-07-27";16;163;5;1;10
"2020-07-28";16;163;5;1;11
"2020-07-29";16;163;5;1;11
"2020-07-30";16;163;5;1;10
"2020-07-31";16;163;4;1;8
"2020-08-01";16;163;4;1;10
"2020-08-02";16;163;4;1;8
"2020-08-03";16;163;7;2;13
"2020-08-04";16;163;6;1;12
"2020-08-05";16;163;6;2;11
"2020-08-06";16;163;6;1;14
"2020-08-07";16;163;5;1;12
"2020-08-08";16;163;6;1;12
"2020-08-09";16;163;6;2;11
"2020-08-10";16;163;12;5;23
"2020-08-11";16;163;7;2;15
"2020-08-12";16;163;6;2;12
"2020-08-13";16;163;6;1;12
"2020-08-14";16;163;7;2;13
"2020-08-15";16;163;6;2;11
"2020-08-16";16;163;6;1;12
"2020-08-17";16;163;9;4;17
"2020-08-18";16;163;10;4;18
"2020-08-19";16;163;11;4;20
"2020-08-20";16;163;11;4;19
"2020-08-21";16;163;9;3;17
"2020-08-22";16;163;10;5;19
"2020-08-23";16;163;8;2;14
"2020-08-24";16;163;12;5;22
"2020-08-25";16;163;10;4;19
"2020-08-26";16;163;9;3;16
"2020-08-27";16;163;8;2;16
"2020-08-28";16;163;8;3;14
"2020-08-29";16;163;7;2;13
"2020-08-30";16;163;7;2;13
"2020-08-31";16;163;9;3;19
"2020-09-01";16;163;10;4;17
"2020-09-02";16;163;6;2;12
"2020-09-03";16;163;8;3;15
"2020-09-04";16;163;9;3;15
"2020-09-05";16;163;10;3;17
"2020-09-06";16;163;11;5;18
"2020-09-07";16;163;18;9;28
"2020-09-08";16;163;17;9;29
"2020-09-09";16;163;18;9;30
"2020-09-10";16;163;12;5;20
"2020-09-11";16;163;12;5;21
"2020-09-12";16;163;14;7;25
"2020-09-13";16;163;10;4;19
"2020-09-14";16;163;14;6;22
"2020-09-15";16;163;12;4;20
"2020-09-16";16;163;14;6;25
"2020-09-17";16;163;12;6;22
"2020-09-18";16;163;11;4;19
"2020-09-19";16;163;9;4;17
"2020-09-20";16;163;9;4;17
"2020-09-21";16;163;14;7;23
"2020-09-22";16;163;13;5;21
"2020-09-23";16;163;14;7;24
"2020-09-24";16;163;17;8;26
"2020-09-25";16;163;10;4;17
"2020-09-26";16;163;11;4;17
"2020-09-27";16;163;14;6;23
"2020-09-28";16;163;10;3;17
"2020-09-29";16;163;12;5;20
"2020-09-30";16;163;8;2;14
"2020-10-01";16;163;7;2;15
"2020-10-02";16;163;6;1;11
"2020-10-03";16;163;7;2;13
"2020-10-04";16;163;5;1;12
"2020-10-05";16;163;9;3;17
"2020-10-06";16;163;6;1;11
"2020-10-07";16;163;7;2;14
"2020-10-08";16;163;6;1;11
"2020-10-09";16;163;6;1;12
"2020-10-10";16;163;5;0;12
"2020-10-11";16;163;4;0;9
"2020-10-12";16;163;4;0;9
"2020-10-13";16;163;4;1;9
"2020-10-14";16;163;3;0;8
"2020-10-15";16;163;3;0;7
"2020-10-16";16;163;3;0;7
"2020-10-17";16;163;3;0;8
"2020-10-18";16;163;3;0;7
"2020-10-19";16;163;5;1;10
"2020-10-20";16;163;4;1;8
"2020-10-21";16;163;4;0;9
"2020-10-22";16;163;3;0;8
"2020-10-23";16;163;5;1;10
"2020-10-24";16;163;4;0;8
"2020-10-25";16;163;3;0;8
"2020-10-26";16;163;5;1;12
"2020-10-27";16;163;5;1;10
"2020-10-28";16;163;5;1;10
"2020-10-29";16;163;4;0;9
"2020-10-30";16;163;5;1;11
"2020-10-31";16;163;4;1;10
"2020-11-01";16;163;4;1;10
"2020-11-02";16;163;8;2;15
"2020-11-03";16;163;8;3;17
"2020-11-04";16;163;7;2;13
"2020-11-05";16;163;6;2;13
"2020-11-06";16;163;8;2;15
"2020-11-07";16;163;5;1;10
"2020-11-08";16;163;6;1;11
"2020-11-09";16;163;6;1;11
"2020-11-10";16;163;8;2;16
"2020-11-11";16;163;6;1;12
"2020-11-12";16;163;11;4;19
"2020-11-13";16;163;7;2;12
"2020-11-14";16;163;6;2;12
"2020-11-15";16;163;6;2;12
"2020-11-16";16;163;10;4;19
"2020-11-17";16;163;9;4;18
"2020-11-18";16;163;11;4;21
"2020-11-19";16;163;7;2;14
"2020-11-20";16;163;6;2;13
"2020-11-21";16;163;5;1;10
"2020-11-22";16;163;5;1;10
"2020-11-23";16;163;7;2;13
"2020-11-24";16;163;7;2;14
"2020-11-25";16;163;7;2;13
"2020-11-26";16;163;7;2;14
"2020-11-27";16;163;7;2;12
"2020-11-28";16;163;5;1;10
"2020-11-29";16;163;5;1;11
"2020-11-30";16;163;5;1;11
"2020-12-01";16;163;7;2;12
"2020-12-02";16;163;5;1;10
"2020-12-03";16;163;5;1;11
"2020-12-04";16;163;5;1;12
"2020-12-05";16;163;5;1;10
"2020-12-06";16;163;5;1;10
"2020-12-07";16;163;8;2;16
"2020-12-08";16;163;6;2;13
"2020-12-09";16;163;8;3;16
"2020-12-10";16;163;8;3;14
"2020-12-11";16;163;7;2;14
"2020-12-12";16;163;11;3;20
"2020-12-13";16;163;8;2;15
"2020-12-14";16;163;10;4;18
"2020-12-15";16;163;11;4;20
"2020-12-16";16;163;11;3;19
"2020-12-17";16;163;10;3;18
"2020-12-18";16;163;12;5;22
"2020-12-19";16;163;11;4;20
"2020-12-20";16;163;10;4;17
"2020-12-21";16;163;17;7;31
"2020-12-22";16;163;18;8;37
"2020-12-23";16;163;16;4;34
"2020-04-01";16;162;1;0;4
"2020-04-02";16;162;1;0;3
"2020-04-03";16;162;1;0;4
"2020-04-04";16;162;1;0;2
"2020-04-05";16;162;0;0;2
"2020-04-06";16;162;1;0;3
"2020-04-07";16;162;0;0;2
"2020-04-08";16;162;0;0;2
"2020-04-09";16;162;0;0;2
"2020-04-10";16;162;0;0;2
"2020-04-11";16;162;0;0;2
"2020-04-12";16;162;0;0;1
"2020-04-13";16;162;0;0;2
"2020-04-14";16;162;0;0;2
"2020-04-15";16;162;0;0;2
"2020-04-16";16;162;0;0;2
"2020-04-17";16;162;0;0;2
"2020-04-18";16;162;0;0;1
"2020-04-19";16;162;0;0;1
"2020-04-20";16;162;0;0;2
"2020-04-21";16;162;0;0;2
"2020-04-22";16;162;0;0;1
"2020-04-23";16;162;0;0;2
"2020-04-24";16;162;0;0;2
"2020-04-25";16;162;0;0;1
"2020-04-26";16;162;0;0;2
"2020-04-27";16;162;0;0;2
"2020-04-28";16;162;0;0;2
"2020-04-29";16;162;0;0;2
"2020-04-30";16;162;0;0;2
"2020-05-01";16;162;1;0;3
"2020-05-02";16;162;1;0;3
"2020-05-03";16;162;1;0;2
"2020-05-04";16;162;1;0;4
"2020-05-05";16;162;1;0;4
"2020-05-06";16;162;1;0;4
"2020-05-07";16;162;1;0;4
"2020-05-08";16;162;1;0;4
"2020-05-09";16;162;1;0;4
"2020-05-10";16;162;1;0;4
"2020-05-11";16;162;2;0;5
"2020-05-12";16;162;2;0;5
"2020-05-13";16;162;2;0;5
"2020-05-14";16;162;1;0;4
"2020-05-15";16;162;1;0;4
"2020-05-16";16;162;1;0;4
"2020-05-17";16;162;1;0;4
"2020-05-18";16;162;2;0;5
"2020-05-19";16;162;2;0;5
"2020-05-20";16;162;2;0;6
"2020-05-21";16;162;2;0;6
"2020-05-22";16;162;2;0;6
"2020-05-23";16;162;2;0;5
"2020-05-24";16;162;2;0;7
"2020-05-25";16;162;3;0;9
"2020-05-26";16;162;2;0;7
"2020-05-27";16;162;3;0;7
"2020-05-28";16;162;2;0;5
"2020-05-29";16;162;2;0;6
"2020-05-30";16;162;1;0;4
"2020-05-31";16;162;1;0;4
"2020-06-01";16;162;2;0;5
"2020-06-02";16;162;2;0;5
"2020-06-03";16;162;2;0;6
"2020-06-04";16;162;2;0;4
"2020-06-05";16;162;2;0;6
"2020-06-06";16;162;2;0;5
"2020-06-07";16;162;3;0;7
"2020-06-08";16;162;3;0;8
"2020-06-09";16;162;2;0;6
"2020-06-10";16;162;2;0;6
"2020-06-11";16;162;2;0;5
"2020-06-12";16;162;2;0;5
"2020-06-13";16;162;2;0;6
"2020-06-14";16;162;2;0;5
"2020-06-15";16;162;3;0;7
"2020-06-16";16;162;3;0;7
"2020-06-17";16;162;3;0;8
"2020-06-18";16;162;2;0;6
"2020-06-19";16;162;2;0;6
"2020-06-20";16;162;1;0;4
"2020-06-21";16;162;2;0;5
"2020-06-22";16;162;2;0;5
"2020-06-23";16;162;2;0;6
"2020-06-24";16;162;1;0;4
"2020-06-25";16;162;1;0;4
"2020-06-26";16;162;1;0;3
"2020-06-27";16;162;1;0;4
"2020-06-28";16;162;1;0;4
"2020-06-29";16;162;2;0;5
"2020-06-30";16;162;2;0;5
"2020-07-01";16;162;1;0;5
"2020-07-02";16;162;2;0;5
"2020-07-03";16;162;2;0;5
"2020-07-04";16;162;2;0;6
"2020-07-05";16;162;2;0;5
"2020-07-06";16;162;3;0;7
"2020-07-07";16;162;3;0;8
"2020-07-08";16;162;3;0;8
"2020-07-09";16;162;3;0;7
"2020-07-10";16;162;3;0;7
"2020-07-11";16;162;2;0;6
"2020-07-12";16;162;2;0;6
"2020-07-13";16;162;3;0;8
"2020-07-14";16;162;2;0;7
"2020-07-15";16;162;2;0;5
"2020-07-16";16;162;3;0;8
"2020-07-17";16;162;2;0;6
"2020-07-18";16;162;2;0;5
"2020-07-19";16;162;2;0;6
"2020-07-20";16;162;4;0;8
"2020-07-21";16;162;4;0;10
"2020-07-22";16;162;3;0;10
"2020-07-23";16;162;3;0;8
"2020-07-24";16;162;3;0;7
"2020-07-25";16;162;3;0;7
"2020-07-26";16;162;2;0;5
"2020-07-27";16;162;2;0;6
"2020-07-28";16;162;2;0;6
"2020-07-29";16;162;2;0;6
"2020-07-30";16;162;2;0;5
"2020-07-31";16;162;2;0;6
"2020-08-01";16;162;2;0;5
"2020-08-02";16;162;1;0;5
"2020-08-03";16;162;4;0;9
"2020-08-04";16;162;3;0;8
"2020-08-05";16;162;4;0;9
"2020-08-06";16;162;5;1;12
"2020-08-07";16;162;4;0;10
"2020-08-08";16;162;5;1;10
"2020-08-09";16;162;3;0;8
"2020-08-10";16;162;7;2;15
"2020-08-11";16;162;4;1;9
"2020-08-12";16;162;3;0;8
"2020-08-13";16;162;3;0;8
"2020-08-14";16;162;3;0;6
"2020-08-15";16;162;3;0;6
"2020-08-16";16;162;3;0;7
"2020-08-17";16;162;4;1;10
"2020-08-18";16;162;3;0;7
"2020-08-19";16;162;3;0;7
"2020-08-20";16;162;3;0;8
"2020-08-21";16;162;3;0;7
"2020-08-22";16;162;2;0;7
"2020-08-23";16;162;3;0;7
"2020-08-24";16;162;4;1;10
"2020-08-25";16;162;4;0;11
"2020-08-26";16;162;4;0;8
"2020-08-27";16;162;5;0;11
"2020-08-28";16;162;4;1;9
"2020-08-29";16;162;5;1;11
"2020-08-30";16;162;4;0;10
"2020-08-31";16;162;6;1;12
"2020-09-01";16;162;9;3;18
"2020-09-02";16;162;7;2;13
"2020-09-03";16;162;11;5;19
"2020-09-04";16;162;7;2;13
"2020-09-05";16;162;6;1;12
"2020-09-06";16;162;5;1;13
"2020-09-07";16;162;9;3;16
"2020-09-08";16;162;8;2;15
"2020-09-09";16;162;8;2;16
"2020-09-10";16;162;10;4;18
"2020-09-11";16;162;6;1;12
"2020-09-12";16;162;5;1;11
"2020-09-13";16;162;4;0;9
"2020-09-14";16;162;7;2;15
"2020-09-15";16;162;4;1;10
"2020-09-16";16;162;5;1;10
"2020-09-17";16;162;4;1;10
"2020-09-18";16;162;4;0;10
"2020-09-19";16;162;3;0;8
"2020-09-20";16;162;4;1;10
"2020-09-21";16;162;7;1;14
"2020-09-22";16;162;5;1;10
"2020-09-23";16;162;4;0;9
"2020-09-24";16;162;4;0;10
"2020-09-25";16;162;4;0;9
"2020-09-26";16;162;4;0;9
"2020-09-27";16;162;5;1;11
"2020-09-28";16;162;7;1;15
"2020-09-29";16;162;7;2;14
"2020-09-30";16;162;6;2;13
"2020-10-01";16;162;7;2;14
"2020-10-02";16;162;5;1;11
"2020-10-03";16;162;4;1;10
"2020-10-04";16;162;3;0;8
"2020-10-05";16;162;8;3;15
"2020-10-06";16;162;5;1;11
"2020-10-07";16;162;7;2;14
"2020-10-08";16;162;4;0;8
"2020-10-09";16;162;3;0;8
"2020-10-10";16;162;3;0;8
"2020-10-11";16;162;2;0;6
"2020-10-12";16;162;3;0;8
"2020-10-13";16;162;4;0;8
"2020-10-14";16;162;3;0;9
"2020-10-15";16;162;4;1;8
"2020-10-16";16;162;4;0;10
"2020-10-17";16;162;4;0;8
"2020-10-18";16;162;4;0;8
"2020-10-19";16;162;6;1;12
"2020-10-20";16;162;6;1;13
"2020-10-21";16;162;6;2;14
"2020-10-22";16;162;5;1;12
"2020-10-23";16;162;6;1;13
"2020-10-24";16;162;4;1;10
"2020-10-25";16;162;4;1;9
"2020-10-26";16;162;7;2;13
"2020-10-27";16;162;8;2;16
"2020-10-28";16;162;6;1;12
"2020-10-29";16;162;5;1;12
"2020-10-30";16;162;5;1;11
"2020-10-31";16;162;5;1;12
"2020-11-01";16;162;4;1;8
"2020-11-02";16;162;6;1;13
"2020-11-03";16;162;6;1;13
"2020-11-04";16;162;6;1;12
"2020-11-05";16;162;6;1;12
"2020-11-06";16;162;6;1;12
"2020-11-07";16;162;5;1;10
"2020-11-08";16;162;3;0;8
"2020-11-09";16;162;6;2;13
"2020-11-10";16;162;5;1;10
"2020-11-11";16;162;4;1;9
"2020-11-12";16;162;5;0;10
"2020-11-13";16;162;5;1;10
"2020-11-14";16;162;2;0;6
"2020-11-15";16;162;2;0;5
"2020-11-16";16;162;2;0;6
"2020-11-17";16;162;2;0;7
"2020-11-18";16;162;3;0;6
"2020-11-19";16;162;1;0;4
"2020-11-20";16;162;1;0;5
"2020-11-21";16;162;1;0;4
"2020-11-22";16;162;1;0;5
"2020-11-23";16;162;2;0;6
"2020-11-24";16;162;2;0;5
"2020-11-25";16;162;1;0;5
"2020-11-26";16;162;2;0;5
"2020-11-27";16;162;1;0;4
"2020-11-28";16;162;1;0;4
"2020-11-29";16;162;1;0;3
"2020-11-30";16;162;2;0;5
"2020-12-01";16;162;1;0;5
"2020-12-02";16;162;2;0;7
"2020-12-03";16;162;2;0;6
"2020-12-04";16;162;3;0;8
"2020-12-05";16;162;3;0;7
"2020-12-06";16;162;3;0;7
"2020-12-07";16;162;5;1;12
"2020-12-08";16;162;5;1;11
"2020-12-09";16;162;8;3;17
"2020-12-10";16;162;7;2;14
"2020-12-11";16;162;6;1;13
"2020-12-12";16;162;5;1;10
"2020-12-13";16;162;6;1;12
"2020-12-14";16;162;13;5;23
"2020-12-15";16;162;9;2;18
"2020-12-16";16;162;9;2;16
"2020-12-17";16;162;9;3;19
"2020-12-18";16;162;6;1;13
"2020-12-19";16;162;9;2;19
"2020-12-20";16;162;5;1;10
"2020-12-21";16;162;7;2;14
"2020-12-22";16;162;7;1;16
"2020-12-23";16;162;6;1;19
"2020-04-01";16;161;19;9;31
"2020-04-02";16;161;17;7;28
"2020-04-03";16;161;17;8;27
"2020-04-04";16;161;13;6;21
"2020-04-05";16;161;12;4;22
"2020-04-06";16;161;12;5;19
"2020-04-07";16;161;9;3;16
"2020-04-08";16;161;9;3;16
"2020-04-09";16;161;7;3;14
"2020-04-10";16;161;7;2;14
"2020-04-11";16;161;6;1;11
"2020-04-12";16;161;5;1;9
"2020-04-13";16;161;7;2;14
"2020-04-14";16;161;8;3;17
"2020-04-15";16;161;9;4;16
"2020-04-16";16;161;6;1;11
"2020-04-17";16;161;5;1;11
"2020-04-18";16;161;5;1;9
"2020-04-19";16;161;5;1;9
"2020-04-20";16;161;6;2;12
"2020-04-21";16;161;5;2;11
"2020-04-22";16;161;5;1;10
"2020-04-23";16;161;4;1;9
"2020-04-24";16;161;5;1;9
"2020-04-25";16;161;4;0;8
"2020-04-26";16;161;4;0;8
"2020-04-27";16;161;5;1;10
"2020-04-28";16;161;5;1;10
"2020-04-29";16;161;5;1;10
"2020-04-30";16;161;5;1;11
"2020-05-01";16;161;5;1;11
"2020-05-02";16;161;5;1;10
"2020-05-03";16;161;5;1;9
"2020-05-04";16;161;7;2;14
"2020-05-05";16;161;8;3;14
"2020-05-06";16;161;10;4;16
"2020-05-07";16;161;11;4;19
"2020-05-08";16;161;11;5;21
"2020-05-09";16;161;11;5;18
"2020-05-10";16;161;12;5;20
"2020-05-11";16;161;17;9;26
"2020-05-12";16;161;24;11;36
"2020-05-13";16;161;20;10;32
"2020-05-14";16;161;22;11;36
"2020-05-15";16;161;24;13;37
"2020-05-16";16;161;17;8;28
"2020-05-17";16;161;18;8;28
"2020-05-18";16;161;22;12;32
"2020-05-19";16;161;20;11;32
"2020-05-20";16;161;21;11;32
"2020-05-21";16;161;17;7;30
"2020-05-22";16;161;16;8;26
"2020-05-23";16;161;17;9;27
"2020-05-24";16;161;19;11;30
"2020-05-25";16;161;23;13;37
"2020-05-26";16;161;23;12;37
"2020-05-27";16;161;21;11;33
"2020-05-28";16;161;20;10;30
"2020-05-29";16;161;18;7;28
"2020-05-30";16;161;18;10;29
"2020-05-31";16;161;17;8;27
"2020-06-01";16;161;33;19;50
"2020-06-02";16;161;25;14;38
"2020-06-03";16;161;31;18;46
"2020-06-04";16;161;29;19;41
"2020-06-05";16;161;26;16;40
"2020-06-06";16;161;23;11;35
"2020-06-07";16;161;24;13;37
"2020-06-08";16;161;33;21;45
"2020-06-09";16;161;30;17;42
"2020-06-10";16;161;33;20;47
"2020-06-11";16;161;30;16;46
"2020-06-12";16;161;31;19;45
"2020-06-13";16;161;35;23;50
"2020-06-14";16;161;28;17;43
"2020-06-15";16;161;45;30;63
"2020-06-16";16;161;43;28;57
"2020-06-17";16;161;42;28;61
"2020-06-18";16;161;25;14;37
"2020-06-19";16;161;23;13;38
"2020-06-20";16;161;19;10;29
"2020-06-21";16;161;16;8;26
"2020-06-22";16;161;21;10;33
"2020-06-23";16;161;23;14;35
"2020-06-24";16;161;25;15;36
"2020-06-25";16;161;27;15;39
"2020-06-26";16;161;22;10;33
"2020-06-27";16;161;22;12;33
"2020-06-28";16;161;19;10;30
"2020-06-29";16;161;26;16;39
"2020-06-30";16;161;26;16;39
"2020-07-01";16;161;28;15;43
"2020-07-02";16;161;32;18;47
"2020-07-03";16;161;26;15;38
"2020-07-04";16;161;27;16;39
"2020-07-05";16;161;26;13;40
"2020-07-06";16;161;45;28;65
"2020-07-07";16;161;36;22;53
"2020-07-08";16;161;38;24;52
"2020-07-09";16;161;34;18;52
"2020-07-10";16;161;30;18;43
"2020-07-11";16;161;24;12;36
"2020-07-12";16;161;19;10;30
"2020-07-13";16;161;25;14;36
"2020-07-14";16;161;31;19;45
"2020-07-15";16;161;24;13;37
"2020-07-16";16;161;25;14;37
"2020-07-17";16;161;21;11;33
"2020-07-18";16;161;18;9;27
"2020-07-19";16;161;16;9;27
"2020-07-20";16;161;24;13;37
"2020-07-21";16;161;20;12;31
"2020-07-22";16;161;19;10;30
"2020-07-23";16;161;18;9;28
"2020-07-24";16;161;24;12;34
"2020-07-25";16;161;19;10;31
"2020-07-26";16;161;17;9;26
"2020-07-27";16;161;28;18;43
"2020-07-28";16;161;24;14;37
"2020-07-29";16;161;20;10;29
"2020-07-30";16;161;18;9;29
"2020-07-31";16;161;19;10;29
"2020-08-01";16;161;17;9;26
"2020-08-02";16;161;22;12;36
"2020-08-03";16;161;27;14;41
"2020-08-04";16;161;24;15;35
"2020-08-05";16;161;20;10;30
"2020-08-06";16;161;23;14;34
"2020-08-07";16;161;16;8;27
"2020-08-08";16;161;14;7;23
"2020-08-09";16;161;12;6;21
"2020-08-10";16;161;22;11;33
"2020-08-11";16;161;20;9;31
"2020-08-12";16;161;21;11;30
"2020-08-13";16;161;22;11;33
"2020-08-14";16;161;30;18;47
"2020-08-15";16;161;25;14;38
"2020-08-16";16;161;30;19;45
"2020-08-17";16;161;31;20;46
"2020-08-18";16;161;40;25;55
"2020-08-19";16;161;38;23;56
"2020-08-20";16;161;53;36;70
"2020-08-21";16;161;44;29;59
"2020-08-22";16;161;47;34;65
"2020-08-23";16;161;38;24;55
"2020-08-24";16;161;60;40;83
"2020-08-25";16;161;53;36;76
"2020-08-26";16;161;55;37;76
"2020-08-27";16;161;56;37;75
"2020-08-28";16;161;49;32;66
"2020-08-29";16;161;36;21;53
"2020-08-30";16;161;38;25;54
"2020-08-31";16;161;57;39;80
"2020-09-01";16;161;51;35;70
"2020-09-02";16;161;52;33;69
"2020-09-03";16;161;50;34;67
"2020-09-04";16;161;55;38;77
"2020-09-05";16;161;39;25;54
"2020-09-06";16;161;35;22;51
"2020-09-07";16;161;61;40;84
"2020-09-08";16;161;53;37;70
"2020-09-09";16;161;55;40;74
"2020-09-10";16;161;47;31;65
"2020-09-11";16;161;44;28;60
"2020-09-12";16;161;32;20;48
"2020-09-13";16;161;28;18;42
"2020-09-14";16;161;43;28;59
"2020-09-15";16;161;40;26;56
"2020-09-16";16;161;27;13;41
"2020-09-17";16;161;24;15;36
"2020-09-18";16;161;21;11;34
"2020-09-19";16;161;22;13;35
"2020-09-20";16;161;17;8;26
"2020-09-21";16;161;32;18;45
"2020-09-22";16;161;22;12;37
"2020-09-23";16;161;25;14;39
"2020-09-24";16;161;22;12;35
"2020-09-25";16;161;25;14;40
"2020-09-26";16;161;19;11;29
"2020-09-27";16;161;19;9;31
"2020-09-28";16;161;26;15;39
"2020-09-29";16;161;21;12;33
"2020-09-30";16;161;18;9;29
"2020-10-01";16;161;20;11;34
"2020-10-02";16;161;18;9;30
"2020-10-03";16;161;17;9;27
"2020-10-04";16;161;17;8;27
"2020-10-05";16;161;27;16;37
"2020-10-06";16;161;20;10;30
"2020-10-07";16;161;20;10;31
"2020-10-08";16;161;24;14;37
"2020-10-09";16;161;26;16;40
"2020-10-10";16;161;23;13;34
"2020-10-11";16;161;21;11;32
"2020-10-12";16;161;24;12;36
"2020-10-13";16;161;28;17;41
"2020-10-14";16;161;28;16;42
"2020-10-15";16;161;28;17;40
"2020-10-16";16;161;28;14;45
"2020-10-17";16;161;29;17;44
"2020-10-18";16;161;24;12;38
"2020-10-19";16;161;33;21;50
"2020-10-20";16;161;28;16;43
"2020-10-21";16;161;25;13;38
"2020-10-22";16;161;25;15;37
"2020-10-23";16;161;23;12;35
"2020-10-24";16;161;24;13;36
"2020-10-25";16;161;22;13;35
"2020-10-26";16;161;34;19;49
"2020-10-27";16;161;32;20;48
"2020-10-28";16;161;37;25;51
"2020-10-29";16;161;29;17;43
"2020-10-30";16;161;30;18;42
"2020-10-31";16;161;23;12;36
"2020-11-01";16;161;20;11;31
"2020-11-02";16;161;30;18;43
"2020-11-03";16;161;29;18;41
"2020-11-04";16;161;26;14;42
"2020-11-05";16;161;28;16;43
"2020-11-06";16;161;26;15;39
"2020-11-07";16;161;27;16;42
"2020-11-08";16;161;24;13;36
"2020-11-09";16;161;43;27;60
"2020-11-10";16;161;36;23;50
"2020-11-11";16;161;40;26;60
"2020-11-12";16;161;38;23;55
"2020-11-13";16;161;33;21;48
"2020-11-14";16;161;34;19;49
"2020-11-15";16;161;31;18;45
"2020-11-16";16;161;43;27;59
"2020-11-17";16;161;41;27;56
"2020-11-18";16;161;44;28;63
"2020-11-19";16;161;45;31;62
"2020-11-20";16;161;41;28;59
"2020-11-21";16;161;38;23;57
"2020-11-22";16;161;36;24;49
"2020-11-23";16;161;48;32;66
"2020-11-24";16;161;46;30;65
"2020-11-25";16;161;50;33;69
