Region,Codigo region,Comuna,Codigo comuna,Poblacion,Publicacion,SE7,SE8,SE9,SE10,SE11,SE12,SE13,SE14,SE15,SE16,SE17,SE18,SE19,SE20,SE21,SE22,SE23,SE24,SE25,SE26,SE27,SE28,SE29
Araucanía,09,Angol,09201,56058.0,2020-06-28,0.0,0.0,0.0,1.0,1.0,3.0,10.0,11.0,15.0,35.0,27.0,11.0,10.0,7.0,24.0,19.0,57.0,58.0,40.0,6.0,0.0,0.0,0.0
Araucanía,09,Carahue,09102,25486.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,9.0,8.0,5.0,1.0,0.0,2.0,14.0,11.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0
Araucanía,09,Cholchol,09121,12341.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
Araucanía,09,Collipulli,09202,26148.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,9.0,9.0,6.0,7.0,9.0,6.0,3.0,0.0,0.0,0.0
Araucanía,09,Cunco,09103,18055.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0,18.0,0.0,11.0,8.0,3.0,4.0,0.0,0.0,0.0
Araucanía,09,Curacautin,09203,18178.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0
Araucanía,09,Curarrehue,09104,7802.0,2020-06-28,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Araucanía,09,Ercilla,09204,8458.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Araucanía,09,Freire,09105,25446.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,12.0,11.0,28.0,15.0,18.0,5.0,8.0,0.0,0.0,0.0,0.0
Araucanía,09,Galvarino,09106,12633.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,43.0,41.0,13.0,6.0,1.0,0.0,0.0,0.0
Araucanía,09,Gorbea,09107,15148.0,2020-06-28,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,5.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
Araucanía,09,Lautaro,09108,40746.0,2020-06-28,0.0,0.0,1.0,0.0,0.0,6.0,3.0,15.0,5.0,6.0,2.0,7.0,9.0,3.0,14.0,20.0,6.0,10.0,5.0,4.0,0.0,0.0,0.0
Araucanía,09,Loncoche,09109,24739.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,7.0,18.0,1.0,5.0,4.0,8.0,0.0,0.0,0.0
Araucanía,09,Lonquimay,09205,11049.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,12.0,26.0,12.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Araucanía,09,Los Sauces,09206,7517.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
Araucanía,09,Lumaco,09207,10050.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,3.0,2.0,9.0,8.0,6.0,0.0,0.0,0.0,0.0
Araucanía,09,Melipeuco,09110,6265.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Araucanía,09,Nueva Imperial,09111,33777.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,4.0,10.0,4.0,13.0,6.0,3.0,2.0,6.0,5.0,2.0,3.0,23.0,19.0,10.0,2.0,0.0,0.0,0.0
Araucanía,09,Padre Las Casas,09112,82110.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,12.0,28.0,24.0,16.0,15.0,11.0,0.0,5.0,24.0,16.0,13.0,4.0,7.0,2.0,1.0,0.0,0.0,0.0
Araucanía,09,Perquenco,09113,7223.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,3.0,6.0,2.0,0.0,0.0,0.0
Araucanía,09,Pitrufquen,09114,26096.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,4.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,15.0,19.0,9.0,1.0,7.0,3.0,0.0,0.0,0.0
Araucanía,09,Pucon,09115,29782.0,2020-06-28,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,3.0,1.0,3.0,0.0,3.0,2.0,12.0,16.0,9.0,3.0,4.0,4.0,0.0,0.0,0.0
Araucanía,09,Puren,09208,12188.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0
Araucanía,09,Renaico,09209,10833.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,4.0,3.0,5.0,4.0,2.0,2.0,5.0,11.0,2.0,0.0,0.0,0.0
Araucanía,09,Saavedra,09116,12793.0,2020-06-28,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,8.0,17.0,13.0,18.0,10.0,9.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
Araucanía,09,Temuco,09101,302931.0,2020-06-28,0.0,0.0,0.0,3.0,26.0,156.0,173.0,129.0,111.0,57.0,25.0,27.0,49.0,44.0,28.0,16.0,18.0,29.0,28.0,14.0,0.0,0.0,0.0
Araucanía,09,Teodoro Schmidt,09117,15786.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,9.0,5.0,1.0,0.0,0.0,0.0
Araucanía,09,Tolten,09118,10055.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Araucanía,09,Traiguen,09210,19314.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,5.0,6.0,7.0,5.0,5.0,0.0,0.0,0.0
Araucanía,09,Victoria,09211,35467.0,2020-06-28,0.0,0.0,0.0,0.0,1.0,2.0,9.0,2.0,2.0,30.0,20.0,11.0,2.0,4.0,20.0,14.0,22.0,20.0,1.0,0.0,0.0,0.0,0.0
Araucanía,09,Vilcun,09119,30766.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,6.0,11.0,15.0,7.0,4.0,5.0,4.0,5.0,7.0,21.0,9.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0
Araucanía,09,Villarrica,09120,59103.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,2.0,10.0,6.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,7.0,7.0,23.0,19.0,7.0,0.0,0.0,0.0
Araucanía,09,Desconocido Araucania,0,0.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arica y Parinacota,15,Arica,15101,247552.0,2020-06-28,0.0,0.0,0.0,2.0,1.0,2.0,22.0,70.0,66.0,53.0,69.0,51.0,44.0,88.0,147.0,186.0,252.0,256.0,264.0,126.0,0.0,0.0,0.0
Arica y Parinacota,15,Camarones,15102,1233.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arica y Parinacota,15,General Lagos,15202,810.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arica y Parinacota,15,Putre,15201,2515.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0
Arica y Parinacota,15,Desconocido Arica y Parinacota,0,0.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atacama,03,Alto del Carmen,03302,5729.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
Atacama,03,Caldera,03102,19426.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,7.0,5.0,2.0,0.0,0.0,0.0
Atacama,03,Chanaral,03201,13164.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,9.0,2.0,0.0,0.0,0.0
Atacama,03,Copiapo,03101,171766.0,2020-06-28,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,12.0,27.0,27.0,14.0,25.0,57.0,111.0,116.0,125.0,48.0,0.0,0.0,0.0
Atacama,03,Diego de Almagro,03202,14358.0,2020-06-28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,6.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0
Atacama,03,Freirina,03303,7681.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0
Atacama,03,Huasco,03304,11264.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,4.0,1.0,0.0,0.0,0.0
Atacama,03,Tierra Amarilla,03103,14312.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,5.0,10.0,2.0,0.0,1.0,10.0,15.0,10.0,2.0,0.0,0.0,0.0
Atacama,03,Vallenar,03301,57009.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,11.0,9.0,13.0,2.0,6.0,15.0,27.0,51.0,64.0,9.0,0.0,0.0,0.0
Atacama,03,Desconocido Atacama,0,0.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aysén,11,Aysen,11201,25002.0,2020-06-28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0
Aysén,11,Chile Chico,11401,5121.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aysén,11,Cisnes,11202,5828.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aysén,11,Cochrane,11301,3685.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aysén,11,Coyhaique,11101,61210.0,2020-06-28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,2.0,4.0,6.0,0.0,0.0,0.0
Aysén,11,Guaitecas,11203,1599.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aysén,11,Lago Verde,11102,920.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aysén,11,OHiggins,11302,661.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aysén,11,Rio Ibanez,11402,2699.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aysén,11,Tortel,11303,572.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aysén,11,Desconocido Aysen,0,0.0,2020-06-28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Biobío,08,Alto Biobio,08314,6775.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,43.0,49.0,27.0,11.0,10.0,2.0,0.0,0.0,0.0
Biobío,08,Antuco,08302,4306.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,13.0,2.0,5.0,9.0,2.0,0.0,0.0,0.0
Biobío,08,Arauco,08202,38679.0,2020-06-28,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,4.0,14.0,17.0,23.0,14.0,22.0,45.0,18.0,0.0,0.0,0.0
Biobío,08,Cabrero,08303,30725.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,7.0,1.0,3.0,4.0,2.0,3.0,3.0,8.0,23.0,35.0,11.0,0.0,0.0,0.0
Biobío,08,Canete,08203,37003.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,7.0,1.0,6.0,4.0,0.0,0.0,0.0
Biobío,08,Chiguayante,08103,91180.0,2020-06-28,0.0,0.0,0.0,0.0,5.0,5.0,9.0,16.0,11.0,10.0,11.0,8.0,6.0,9.0,9.0,26.0,30.0,54.0,38.0,19.0,0.0,0.0,0.0
Biobío,08,Concepcion,08101,238092.0,2020-06-28,0.0,0.0,1.0,1.0,7.0,28.0,28.0,23.0,22.0,18.0,14.0,19.0,19.0,21.0,88.0,86.0,109.0,215.0,211.0,82.0,0.0,0.0,0.0
Biobío,08,Contulmo,08204,6330.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
Biobío,08,Coronel,08102,125829.0,2020-06-28,0.0,0.0,0.0,0.0,1.0,6.0,6.0,4.0,1.0,0.0,5.0,2.0,14.0,14.0,50.0,109.0,73.0,112.0,155.0,50.0,0.0,0.0,0.0
Biobío,08,Curanilahue,08205,33892.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,4.0,10.0,8.0,16.0,6.0,0.0,0.0,0.0
Biobío,08,Florida,08104,11841.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0
Biobío,08,Hualpen,08112,97273.0,2020-06-28,0.0,0.0,0.0,0.0,3.0,23.0,33.0,26.0,17.0,8.0,2.0,6.0,11.0,9.0,17.0,29.0,20.0,58.0,65.0,34.0,0.0,0.0,0.0
Biobío,08,Hualqui,08105,26201.0,2020-06-28,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,9.0,0.0,1.0,2.0,5.0,12.0,7.0,8.0,11.0,30.0,17.0,0.0,0.0,0.0
Biobío,08,Laja,08304,23873.0,2020-06-28,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,5.0,1.0,17.0,20.0,8.0,7.0,6.0,10.0,14.0,7.0,0.0,0.0,0.0
Biobío,08,Lebu,08201,27100.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,5.0,6.0,1.0,0.0,0.0,0.0
Biobío,08,Los Alamos,08206,22524.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,28.0,6.0,0.0,0.0,0.0
Biobío,08,Los Angeles,08301,218515.0,2020-06-28,0.0,0.0,0.0,0.0,3.0,6.0,9.0,6.0,5.0,4.0,0.0,4.0,32.0,64.0,89.0,78.0,86.0,85.0,123.0,65.0,0.0,0.0,0.0
Biobío,08,Lota,08106,45750.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,10.0,14.0,21.0,21.0,41.0,58.0,25.0,0.0,0.0,0.0
Biobío,08,Mulchen,08305,31041.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,11.0,3.0,3.0,12.0,10.0,0.0,0.0,0.0
Biobío,08,Nacimiento,08306,27944.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,8.0,4.0,8.0,7.0,5.0,20.0,27.0,13.0,0.0,0.0,0.0
Biobío,08,Negrete,08307,10429.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,12.0,10.0,9.0,12.0,21.0,15.0,14.0,0.0,0.0,0.0
Biobío,08,Penco,08107,49865.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,8.0,0.0,3.0,2.0,2.0,10.0,13.0,42.0,63.0,40.0,14.0,0.0,0.0,0.0
Biobío,08,Quilaco,08308,4179.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0
Biobío,08,Quilleco,08309,10032.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0
Biobío,08,San Pedro de la Paz,08108,145906.0,2020-06-28,0.0,0.0,0.0,0.0,6.0,35.0,17.0,23.0,8.0,11.0,4.0,2.0,14.0,14.0,38.0,62.0,62.0,90.0,106.0,35.0,0.0,0.0,0.0
Biobío,08,San Rosendo,08310,3611.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0
Biobío,08,Santa Barbara,08311,14592.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,7.0,19.0,7.0,8.0,22.0,5.0,0.0,0.0,0.0
Biobío,08,Santa Juana,08109,14779.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,12.0,14.0,13.0,2.0,0.0,0.0,0.0
Biobío,08,Talcahuano,08110,158345.0,2020-06-28,0.0,0.0,0.0,0.0,1.0,16.0,16.0,18.0,14.0,14.0,21.0,17.0,18.0,18.0,42.0,66.0,42.0,94.0,116.0,44.0,0.0,0.0,0.0
Biobío,08,Tirua,08207,11019.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,8.0,6.0,0.0,0.0,0.0
Biobío,08,Tome,08111,58729.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,9.0,13.0,12.0,7.0,9.0,1.0,4.0,16.0,6.0,8.0,15.0,48.0,60.0,60.0,15.0,0.0,0.0,0.0
Biobío,08,Tucapel,08312,15205.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,11.0,21.0,12.0,23.0,17.0,0.0,0.0,0.0
Biobío,08,Yumbel,08313,22132.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,2.0,4.0,3.0,5.0,12.0,3.0,18.0,37.0,6.0,0.0,0.0,0.0
Biobío,08,Desconocido Biobio,0,0.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coquimbo,04,Andacollo,04103,11791.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.0,3.0,6.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0
Coquimbo,04,Canela,04202,9546.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0
Coquimbo,04,Combarbala,04302,13884.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,5.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0
Coquimbo,04,Coquimbo,04102,256735.0,2020-06-28,0.0,0.0,0.0,0.0,4.0,13.0,3.0,1.0,1.0,5.0,7.0,16.0,78.0,82.0,62.0,136.0,130.0,139.0,132.0,57.0,0.0,0.0,0.0
Coquimbo,04,Illapel,04201,32801.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,0.0,0.0,1.0,0.0,1.0,4.0,19.0,14.0,17.0,19.0,6.0,0.0,0.0,0.0
Coquimbo,04,La Higuera,04104,4450.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
Coquimbo,04,La Serena,04101,249656.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,3.0,3.0,5.0,14.0,50.0,46.0,66.0,96.0,108.0,119.0,159.0,48.0,0.0,0.0,0.0
Coquimbo,04,Los Vilos,04203,23374.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,6.0,9.0,7.0,0.0,0.0,0.0
Coquimbo,04,Monte Patria,04303,32527.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,18.0,25.0,25.0,23.0,37.0,18.0,12.0,0.0,0.0,0.0
Coquimbo,04,Ovalle,04301,121269.0,2020-06-28,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,5.0,1.0,13.0,25.0,43.0,55.0,105.0,150.0,146.0,93.0,22.0,0.0,0.0,0.0
